Date,High,Low,Open,Close,Volume,Adj Close,Name
2014-01-13,120.48999786376953,114.48999786376953,118.83000183105469,114.58000183105469,2004000,114.58000183105469,FOSL
2014-01-14,118.87999725341797,115.86000061035156,116.0,117.41999816894531,1276900,117.41999816894531,FOSL
2014-01-15,118.58000183105469,116.16999816894531,117.62999725341797,117.5,757200,117.5,FOSL
2014-01-16,117.30999755859375,113.88999938964844,116.80000305175781,116.05999755859375,963100,116.05999755859375,FOSL
2014-01-17,117.30000305175781,114.9000015258789,116.29000091552734,115.08999633789062,572000,115.08999633789062,FOSL
2014-01-21,116.97000122070312,114.0199966430664,116.36000061035156,115.43000030517578,602300,115.43000030517578,FOSL
2014-01-22,115.86000061035156,114.16999816894531,115.4800033569336,115.41999816894531,663600,115.41999816894531,FOSL
2014-01-23,115.69999694824219,112.7300033569336,113.79000091552734,113.62000274658203,751500,113.62000274658203,FOSL
2014-01-24,114.19999694824219,112.19999694824219,113.06999969482422,113.27999877929688,1176300,113.27999877929688,FOSL
2014-01-27,115.19000244140625,112.75,113.41000366210938,114.70999908447266,1239900,114.70999908447266,FOSL
2014-01-28,115.25,112.87999725341797,114.80999755859375,114.45999908447266,1362900,114.45999908447266,FOSL
2014-01-29,114.79000091552734,111.94999694824219,113.36000061035156,112.75,889700,112.75,FOSL
2014-01-30,116.56999969482422,112.80999755859375,112.80999755859375,115.25,1035300,115.25,FOSL
2014-01-31,113.80999755859375,110.76000213623047,110.8499984741211,111.83000183105469,1230500,111.83000183105469,FOSL
2014-02-03,111.81999969482422,106.91000366210938,111.7300033569336,108.0199966430664,1327200,108.0199966430664,FOSL
2014-02-04,118.36000061035156,113.62999725341797,115.70999908447266,114.56999969482422,2300300,114.56999969482422,FOSL
2014-02-05,114.4800033569336,111.98999786376953,112.97000122070312,112.25,1112400,112.25,FOSL
2014-02-06,115.70999908447266,111.72000122070312,112.62000274658203,115.11000061035156,991100,115.11000061035156,FOSL
2014-02-07,116.91000366210938,114.83000183105469,115.88999938964844,115.91000366210938,915900,115.91000366210938,FOSL
2014-02-10,116.16999816894531,114.51000213623047,115.70999908447266,115.0,1236900,115.0,FOSL
2014-02-11,117.93000030517578,113.91000366210938,115.5,116.95999908447266,2996500,116.95999908447266,FOSL
2014-02-12,125.0,120.45999908447266,122.87999725341797,121.05999755859375,3574500,121.05999755859375,FOSL
2014-02-13,122.1500015258789,118.62999725341797,120.33999633789062,121.47000122070312,959500,121.47000122070312,FOSL
2014-02-14,122.0,120.30999755859375,121.18000030517578,120.81999969482422,678000,120.81999969482422,FOSL
2014-02-18,121.88999938964844,120.20999908447266,120.87999725341797,121.0,685500,121.0,FOSL
2014-02-19,121.44999694824219,118.95999908447266,121.19999694824219,119.1500015258789,1075800,119.1500015258789,FOSL
2014-02-20,120.4000015258789,118.8499984741211,119.7699966430664,119.3499984741211,714200,119.3499984741211,FOSL
2014-02-21,120.97000122070312,118.80999755859375,120.75,119.66000366210938,628700,119.66000366210938,FOSL
2014-02-24,120.94000244140625,118.98999786376953,119.5,119.44000244140625,866300,119.44000244140625,FOSL
2014-02-25,120.37999725341797,117.76000213623047,119.5199966430664,118.30999755859375,659700,118.30999755859375,FOSL
2014-02-26,120.2300033569336,117.79000091552734,118.5199966430664,119.43000030517578,663300,119.43000030517578,FOSL
2014-02-27,120.0199966430664,116.80000305175781,119.12999725341797,117.33999633789062,1044000,117.33999633789062,FOSL
2014-02-28,118.19000244140625,114.7300033569336,117.0,114.91000366210938,1331100,114.91000366210938,FOSL
2014-03-03,114.1500015258789,112.37999725341797,113.5,113.08999633789062,901800,113.08999633789062,FOSL
2014-03-04,114.44000244140625,112.80000305175781,114.05999755859375,113.5,1005900,113.5,FOSL
2014-03-05,114.69000244140625,112.5999984741211,113.66999816894531,114.52999877929688,869500,114.52999877929688,FOSL
2014-03-06,117.04000091552734,114.30999755859375,115.05999755859375,116.5999984741211,902500,116.5999984741211,FOSL
2014-03-07,118.80000305175781,116.5,117.5199966430664,116.77999877929688,704300,116.77999877929688,FOSL
2014-03-10,117.23999786376953,115.36000061035156,116.37000274658203,116.54000091552734,434100,116.54000091552734,FOSL
2014-03-11,116.73999786376953,114.6500015258789,116.2699966430664,115.0,821400,115.0,FOSL
2014-03-12,115.62000274658203,113.62000274658203,114.66000366210938,115.37000274658203,537100,115.37000274658203,FOSL
2014-03-13,116.30999755859375,112.30999755859375,115.55000305175781,113.13999938964844,750100,113.13999938964844,FOSL
2014-03-14,113.83000183105469,112.25,112.7300033569336,112.43000030517578,1106800,112.43000030517578,FOSL
2014-03-17,114.08000183105469,112.36000061035156,113.0,112.83999633789062,578400,112.83999633789062,FOSL
2014-03-18,118.06999969482422,111.76000213623047,113.29000091552734,118.04000091552734,2316100,118.04000091552734,FOSL
2014-03-19,120.79000091552734,117.43000030517578,118.8499984741211,120.2300033569336,1457000,120.2300033569336,FOSL
2014-03-20,120.2300033569336,118.72000122070312,119.6500015258789,119.01000213623047,564200,119.01000213623047,FOSL
2014-03-21,120.41000366210938,118.41999816894531,120.41000366210938,119.41999816894531,1016200,119.41999816894531,FOSL
2014-03-24,119.48999786376953,116.5999984741211,118.98999786376953,116.7699966430664,837300,116.7699966430664,FOSL
2014-03-25,118.20999908447266,116.22000122070312,117.66999816894531,116.80000305175781,484000,116.80000305175781,FOSL
2014-03-26,118.94999694824219,116.58999633789062,118.13999938964844,116.80000305175781,634600,116.80000305175781,FOSL
2014-03-27,117.30999755859375,115.44000244140625,116.69999694824219,115.66999816894531,499100,115.66999816894531,FOSL
2014-03-28,117.94999694824219,116.0,116.0,116.94000244140625,285800,116.94000244140625,FOSL
2014-03-31,117.87000274658203,115.94999694824219,117.87000274658203,116.56999969482422,506900,116.56999969482422,FOSL
2014-04-01,118.56999969482422,116.93000030517578,116.95999908447266,118.33000183105469,430600,118.33000183105469,FOSL
2014-04-02,119.3499984741211,117.29000091552734,118.61000061035156,117.94000244140625,444700,117.94000244140625,FOSL
2014-04-03,119.05000305175781,116.97000122070312,118.5,117.55000305175781,446600,117.55000305175781,FOSL
2014-04-04,118.69000244140625,114.2300033569336,118.0999984741211,114.3499984741211,642700,114.3499984741211,FOSL
2014-04-07,114.80000305175781,109.25,114.29000091552734,109.27999877929688,895800,109.27999877929688,FOSL
2014-04-08,110.58999633789062,108.76000213623047,109.58000183105469,109.4800033569336,1145400,109.4800033569336,FOSL
2014-04-09,110.30999755859375,108.30999755859375,110.0,108.7300033569336,808600,108.7300033569336,FOSL
2014-04-10,110.05999755859375,106.51000213623047,108.87999725341797,107.48999786376953,545600,107.48999786376953,FOSL
2014-04-11,107.7300033569336,105.9000015258789,106.44999694824219,106.86000061035156,823700,106.86000061035156,FOSL
2014-04-14,108.68000030517578,106.19000244140625,107.91000366210938,107.13999938964844,428700,107.13999938964844,FOSL
2014-04-15,108.4000015258789,105.37999725341797,107.5199966430664,106.97000122070312,560700,106.97000122070312,FOSL
2014-04-16,108.36000061035156,106.2699966430664,107.58999633789062,106.5,921900,106.5,FOSL
2014-04-17,109.91000366210938,106.66999816894531,106.69000244140625,109.41999816894531,742300,109.41999816894531,FOSL
2014-04-21,109.41999816894531,107.1500015258789,108.9000015258789,107.33999633789062,406500,107.33999633789062,FOSL
2014-04-22,109.70999908447266,107.3499984741211,107.9800033569336,109.33999633789062,580700,109.33999633789062,FOSL
2014-04-23,109.51000213623047,108.12999725341797,109.51000213623047,108.27999877929688,229600,108.27999877929688,FOSL
2014-04-24,109.48999786376953,107.05000305175781,108.66000366210938,108.73999786376953,363200,108.73999786376953,FOSL
2014-04-25,108.83000183105469,106.68000030517578,108.63999938964844,106.98999786376953,382100,106.98999786376953,FOSL
2014-04-28,107.9000015258789,104.25,106.8499984741211,106.37000274658203,572800,106.37000274658203,FOSL
2014-04-29,107.95999908447266,106.19999694824219,106.37000274658203,106.80000305175781,482500,106.80000305175781,FOSL
2014-04-30,107.22000122070312,105.69000244140625,106.83000183105469,106.6500015258789,556200,106.6500015258789,FOSL
2014-05-01,108.2699966430664,106.58999633789062,106.72000122070312,107.54000091552734,233500,107.54000091552734,FOSL
2014-05-02,109.47000122070312,107.04000091552734,108.02999877929688,108.0,263700,108.0,FOSL
2014-05-05,109.0999984741211,106.88999938964844,107.66999816894531,108.55999755859375,421300,108.55999755859375,FOSL
2014-05-06,109.19000244140625,108.16999816894531,108.45999908447266,108.43000030517578,606800,108.43000030517578,FOSL
2014-05-07,108.93000030517578,105.87000274658203,108.52999877929688,107.73999786376953,542700,107.73999786376953,FOSL
2014-05-08,112.41999816894531,108.94999694824219,109.70999908447266,110.04000091552734,743000,110.04000091552734,FOSL
2014-05-09,110.66999816894531,108.73999786376953,109.80999755859375,110.56999969482422,442200,110.56999969482422,FOSL
2014-05-12,114.12000274658203,111.30999755859375,114.11000061035156,112.08000183105469,832700,112.08000183105469,FOSL
2014-05-13,112.9800033569336,111.19999694824219,111.91000366210938,111.44999694824219,1266600,111.44999694824219,FOSL
2014-05-14,104.5,99.9800033569336,104.0,100.0,4838400,100.0,FOSL
2014-05-15,101.0,98.52999877929688,99.31999969482422,100.87000274658203,1708400,100.87000274658203,FOSL
2014-05-16,102.20999908447266,100.01000213623047,100.69999694824219,101.9000015258789,1496000,101.9000015258789,FOSL
2014-05-19,102.66999816894531,101.44000244140625,101.44000244140625,102.31999969482422,743700,102.31999969482422,FOSL
2014-05-20,102.0199966430664,100.86000061035156,101.69999694824219,100.95999908447266,1001900,100.95999908447266,FOSL
2014-05-21,101.5199966430664,100.30000305175781,101.23999786376953,100.83999633789062,518800,100.83999633789062,FOSL
2014-05-22,101.37000274658203,100.45999908447266,100.76000213623047,101.0999984741211,421100,101.0999984741211,FOSL
2014-05-23,102.19999694824219,101.0,101.0,101.72000122070312,484800,101.72000122070312,FOSL
2014-05-27,102.91000366210938,101.38999938964844,101.94000244140625,102.01000213623047,421800,102.01000213623047,FOSL
2014-05-28,103.7300033569336,101.19999694824219,101.88999938964844,103.19000244140625,1114700,103.19000244140625,FOSL
2014-05-29,104.55000305175781,102.97000122070312,103.2300033569336,104.04000091552734,683500,104.04000091552734,FOSL
2014-05-30,105.22000122070312,102.62999725341797,103.73999786376953,104.76000213623047,826900,104.76000213623047,FOSL
2014-06-02,105.75,103.83999633789062,104.87999725341797,105.62999725341797,885700,105.62999725341797,FOSL
2014-06-03,105.62999725341797,104.75,105.29000091552734,105.38999938964844,471000,105.38999938964844,FOSL
2014-06-04,106.22000122070312,103.94000244140625,104.80999755859375,105.81999969482422,456700,105.81999969482422,FOSL
2014-06-05,106.33000183105469,103.56999969482422,104.48999786376953,106.30999755859375,456400,106.30999755859375,FOSL
2014-06-06,107.16999816894531,106.2699966430664,106.47000122070312,106.91999816894531,271600,106.91999816894531,FOSL
2014-06-09,107.54000091552734,106.44999694824219,107.12000274658203,107.0999984741211,329700,107.0999984741211,FOSL
2014-06-10,107.0,106.05000305175781,106.93000030517578,106.36000061035156,505500,106.36000061035156,FOSL
2014-06-11,107.02999877929688,104.8499984741211,106.20999908447266,105.66000366210938,389300,105.66000366210938,FOSL
2014-06-12,106.58999633789062,104.5,105.7300033569336,105.12000274658203,436000,105.12000274658203,FOSL
2014-06-13,106.4800033569336,105.19000244140625,105.72000122070312,106.44000244140625,692000,106.44000244140625,FOSL
2014-06-16,106.20999908447266,104.66999816894531,105.97000122070312,104.97000122070312,538900,104.97000122070312,FOSL
2014-06-17,107.73999786376953,104.05000305175781,104.27999877929688,107.13999938964844,478500,107.13999938964844,FOSL
2014-06-18,107.2300033569336,106.08000183105469,106.83000183105469,106.80999755859375,493100,106.80999755859375,FOSL
2014-06-19,107.43000030517578,104.86000061035156,107.0199966430664,106.02999877929688,663000,106.02999877929688,FOSL
2014-06-20,106.54000091552734,105.58000183105469,106.4000015258789,105.5999984741211,708300,105.5999984741211,FOSL
2014-06-23,105.83999633789062,104.97000122070312,105.69999694824219,105.19000244140625,830100,105.19000244140625,FOSL
2014-06-24,106.62000274658203,104.20999908447266,104.87999725341797,104.27999877929688,548100,104.27999877929688,FOSL
2014-06-25,105.12999725341797,102.4800033569336,102.4800033569336,103.9800033569336,495000,103.9800033569336,FOSL
2014-06-26,104.76000213623047,102.94999694824219,104.06999969482422,103.69000244140625,303100,103.69000244140625,FOSL
2014-06-27,105.26000213623047,102.91000366210938,103.52999877929688,105.20999908447266,670000,105.20999908447266,FOSL
2014-06-30,105.80999755859375,103.61000061035156,105.19000244140625,104.5199966430664,561500,104.5199966430664,FOSL
2014-07-01,106.02999877929688,104.41999816894531,104.41999816894531,105.0,703200,105.0,FOSL
2014-07-02,106.13999938964844,105.05000305175781,105.26000213623047,105.48999786376953,478900,105.48999786376953,FOSL
2014-07-03,108.08000183105469,105.55000305175781,105.55000305175781,107.9000015258789,405500,107.9000015258789,FOSL
2014-07-07,107.86000061035156,105.9000015258789,107.6500015258789,106.05999755859375,325200,106.05999755859375,FOSL
2014-07-08,106.7699966430664,104.51000213623047,106.16999816894531,104.88999938964844,419600,104.88999938964844,FOSL
2014-07-09,106.0199966430664,104.9000015258789,105.45999908447266,105.54000091552734,367600,105.54000091552734,FOSL
2014-07-10,104.41000366210938,102.68000030517578,104.12000274658203,103.02999877929688,510500,103.02999877929688,FOSL
2014-07-11,103.2300033569336,102.1500015258789,102.94000244140625,102.66999816894531,452400,102.66999816894531,FOSL
2014-07-14,103.62999725341797,101.93000030517578,103.51000213623047,102.16000366210938,361900,102.16000366210938,FOSL
2014-07-15,102.4800033569336,100.25,102.2300033569336,100.63999938964844,709700,100.63999938964844,FOSL
2014-07-16,102.91999816894531,99.54000091552734,100.94000244140625,101.0199966430664,823800,101.0199966430664,FOSL
2014-07-17,101.6500015258789,99.27999877929688,100.58000183105469,99.5199966430664,732200,99.5199966430664,FOSL
2014-07-18,100.47000122070312,99.18000030517578,99.76000213623047,100.19999694824219,444300,100.19999694824219,FOSL
2014-07-21,100.37999725341797,99.44999694824219,99.80999755859375,99.76000213623047,352800,99.76000213623047,FOSL
2014-07-22,101.72000122070312,99.87000274658203,100.18000030517578,100.02999877929688,410100,100.02999877929688,FOSL
2014-07-23,101.19000244140625,99.72000122070312,99.81999969482422,100.95999908447266,471700,100.95999908447266,FOSL
2014-07-24,103.25,101.12000274658203,101.5,102.56999969482422,823900,102.56999969482422,FOSL
2014-07-25,104.5,100.8499984741211,102.25,100.9800033569336,658000,100.9800033569336,FOSL
2014-07-28,101.6500015258789,100.16000366210938,100.87999725341797,100.72000122070312,479200,100.72000122070312,FOSL
2014-07-29,101.4800033569336,99.80000305175781,100.83999633789062,99.87000274658203,445800,99.87000274658203,FOSL
2014-07-30,101.29000091552734,98.9800033569336,100.56999969482422,99.7699966430664,571100,99.7699966430664,FOSL
2014-07-31,100.44000244140625,97.91999816894531,99.37000274658203,98.0,660400,98.0,FOSL
2014-08-01,98.75,97.56999969482422,98.12999725341797,97.68000030517578,643500,97.68000030517578,FOSL
2014-08-04,99.0999984741211,97.29000091552734,97.5,98.58999633789062,480700,98.58999633789062,FOSL
2014-08-05,101.23999786376953,97.9800033569336,97.9800033569336,100.19999694824219,726500,100.19999694824219,FOSL
2014-08-06,102.25,99.51000213623047,99.58000183105469,102.0999984741211,584500,102.0999984741211,FOSL
2014-08-07,103.4800033569336,100.23999786376953,102.56999969482422,100.48999786376953,607600,100.48999786376953,FOSL
2014-08-08,104.51000213623047,100.44999694824219,100.47000122070312,104.37000274658203,652000,104.37000274658203,FOSL
2014-08-11,104.33000183105469,102.69999694824219,104.31999969482422,103.20999908447266,1261500,103.20999908447266,FOSL
2014-08-12,104.29000091552734,101.47000122070312,102.80000305175781,102.25,1459000,102.25,FOSL
2014-08-13,101.93000030517578,95.25,99.75,96.55000305175781,2660500,96.55000305175781,FOSL
2014-08-14,97.41000366210938,95.76000213623047,96.5999984741211,97.4000015258789,888100,97.4000015258789,FOSL
2014-08-15,98.2300033569336,95.94000244140625,97.87999725341797,97.0199966430664,725900,97.0199966430664,FOSL
2014-08-18,98.48999786376953,97.30999755859375,97.30999755859375,97.94000244140625,461800,97.94000244140625,FOSL
2014-08-19,99.26000213623047,98.16000366210938,98.16000366210938,98.86000061035156,388100,98.86000061035156,FOSL
2014-08-20,99.98999786376953,98.45999908447266,99.19000244140625,99.56999969482422,513600,99.56999969482422,FOSL
2014-08-21,100.47000122070312,99.23999786376953,99.68000030517578,100.0,490400,100.0,FOSL
2014-08-22,102.9800033569336,99.6500015258789,99.6500015258789,102.54000091552734,826200,102.54000091552734,FOSL
2014-08-25,102.98999786376953,102.23999786376953,102.54000091552734,102.72000122070312,531100,102.72000122070312,FOSL
2014-08-26,103.58000183105469,102.29000091552734,102.9800033569336,102.5,634400,102.5,FOSL
2014-08-27,102.70999908447266,102.12999725341797,102.70999908447266,102.27999877929688,597000,102.27999877929688,FOSL
2014-08-28,102.06999969482422,100.19999694824219,101.87999725341797,100.69000244140625,877300,100.69000244140625,FOSL
2014-08-29,101.44999694824219,99.94999694824219,100.98999786376953,101.29000091552734,658500,101.29000091552734,FOSL
2014-09-02,102.16999816894531,100.81999969482422,101.29000091552734,101.91000366210938,665600,101.91000366210938,FOSL
2014-09-03,102.30000305175781,101.18000030517578,102.0999984741211,101.2300033569336,416600,101.2300033569336,FOSL
2014-09-04,103.52999877929688,101.26000213623047,101.26000213623047,103.27999877929688,893100,103.27999877929688,FOSL
2014-09-05,103.55999755859375,101.95999908447266,103.01000213623047,103.45999908447266,848700,103.45999908447266,FOSL
2014-09-08,105.4800033569336,103.6500015258789,103.6500015258789,105.12999725341797,947100,105.12999725341797,FOSL
2014-09-09,105.23999786376953,101.36000061035156,104.83999633789062,102.91999816894531,2649400,102.91999816894531,FOSL
2014-09-10,103.88999938964844,101.97000122070312,102.88999938964844,102.51000213623047,764800,102.51000213623047,FOSL
2014-09-11,103.88999938964844,101.93000030517578,101.93000030517578,102.79000091552734,1019800,102.79000091552734,FOSL
2014-09-12,103.80999755859375,102.43000030517578,103.01000213623047,103.0,661000,103.0,FOSL
2014-09-15,103.45999908447266,99.69000244140625,103.45999908447266,100.31999969482422,885800,100.31999969482422,FOSL
2014-09-16,100.5199966430664,99.01000213623047,100.5199966430664,100.13999938964844,1021600,100.13999938964844,FOSL
2014-09-17,100.06999969482422,98.02999877929688,99.81999969482422,98.43000030517578,1030700,98.43000030517578,FOSL
2014-09-18,98.98999786376953,98.16999816894531,98.83999633789062,98.55999755859375,799100,98.55999755859375,FOSL
2014-09-19,99.27999877929688,97.08000183105469,99.0199966430664,97.31999969482422,1067800,97.31999969482422,FOSL
2014-09-22,97.12999725341797,94.97000122070312,97.12999725341797,95.9800033569336,1255300,95.9800033569336,FOSL
2014-09-23,97.22000122070312,95.44000244140625,95.81999969482422,95.91000366210938,694600,95.91000366210938,FOSL
2014-09-24,96.27999877929688,95.25,96.2699966430664,96.2300033569336,506200,96.2300033569336,FOSL
2014-09-25,97.26000213623047,95.63999938964844,96.36000061035156,96.05999755859375,740600,96.05999755859375,FOSL
2014-09-26,97.58999633789062,95.80000305175781,96.23999786376953,96.62999725341797,551200,96.62999725341797,FOSL
2014-09-29,96.13999938964844,95.20999908447266,95.55999755859375,95.94000244140625,549500,95.94000244140625,FOSL
2014-09-30,96.16999816894531,93.73999786376953,95.80000305175781,93.9000015258789,763900,93.9000015258789,FOSL
2014-10-01,93.54000091552734,91.83999633789062,93.11000061035156,92.76000213623047,1133500,92.76000213623047,FOSL
2014-10-02,95.80999755859375,93.52999877929688,93.66000366210938,95.18000030517578,1829800,95.18000030517578,FOSL
2014-10-03,98.36000061035156,95.69000244140625,95.94000244140625,97.68000030517578,1104400,97.68000030517578,FOSL
2014-10-06,98.20999908447266,96.30000305175781,97.70999908447266,97.0199966430664,687800,97.0199966430664,FOSL
2014-10-07,97.81999969482422,95.80999755859375,96.5,95.9000015258789,570700,95.9000015258789,FOSL
2014-10-08,97.66000366210938,95.05000305175781,95.66000366210938,97.41999816894531,880600,97.41999816894531,FOSL
2014-10-09,97.73999786376953,96.12999725341797,97.6500015258789,96.76000213623047,996400,96.76000213623047,FOSL
2014-10-10,97.95999908447266,96.41000366210938,96.75,96.69999694824219,932200,96.69999694824219,FOSL
2014-10-13,97.48999786376953,94.91000366210938,96.37000274658203,95.9800033569336,1149700,95.9800033569336,FOSL
2014-10-14,101.38999938964844,97.2699966430664,97.30999755859375,99.12000274658203,1599000,99.12000274658203,FOSL
2014-10-15,99.08999633789062,95.68000030517578,97.83999633789062,98.41000366210938,1094500,98.41000366210938,FOSL
2014-10-16,98.95999908447266,96.38999938964844,96.41000366210938,98.0999984741211,1027800,98.0999984741211,FOSL
2014-10-17,99.4800033569336,96.9800033569336,98.72000122070312,96.98999786376953,870900,96.98999786376953,FOSL
2014-10-20,98.13999938964844,95.66999816894531,96.37000274658203,98.11000061035156,568800,98.11000061035156,FOSL
2014-10-21,101.01000213623047,98.4000015258789,99.2300033569336,101.01000213623047,810400,101.01000213623047,FOSL
2014-10-22,101.55999755859375,99.62000274658203,101.01000213623047,99.66000366210938,495600,99.66000366210938,FOSL
2014-10-23,101.9000015258789,99.11000061035156,100.81999969482422,99.44999694824219,985900,99.44999694824219,FOSL
2014-10-24,101.02999877929688,98.41000366210938,99.30000305175781,100.76000213623047,774600,100.76000213623047,FOSL
2014-10-27,100.94000244140625,99.44000244140625,100.61000061035156,100.45999908447266,591900,100.45999908447266,FOSL
2014-10-28,101.66000366210938,99.75,100.04000091552734,101.11000061035156,595500,101.11000061035156,FOSL
2014-10-29,101.27999877929688,99.77999877929688,100.86000061035156,100.51000213623047,426900,100.51000213623047,FOSL
2014-10-30,100.80000305175781,99.83000183105469,100.5199966430664,100.13999938964844,717200,100.13999938964844,FOSL
2014-10-31,102.0,100.52999877929688,101.29000091552734,101.66000366210938,827200,101.66000366210938,FOSL
2014-11-03,103.43000030517578,101.54000091552734,101.54000091552734,102.87999725341797,756400,102.87999725341797,FOSL
2014-11-04,102.0999984741211,98.68000030517578,102.0999984741211,99.87999725341797,871100,99.87999725341797,FOSL
2014-11-05,101.55999755859375,99.80000305175781,100.25,100.75,386400,100.75,FOSL
2014-11-06,102.73999786376953,100.6500015258789,101.05000305175781,102.72000122070312,406200,102.72000122070312,FOSL
2014-11-07,103.69999694824219,102.13999938964844,102.51000213623047,103.0199966430664,607200,103.0199966430664,FOSL
2014-11-10,104.2300033569336,102.08000183105469,102.66999816894531,103.22000122070312,697400,103.22000122070312,FOSL
2014-11-11,104.80000305175781,102.75,104.16000366210938,103.75,2900300,103.75,FOSL
2014-11-12,115.19999694824219,109.83000183105469,111.05000305175781,112.4800033569336,4931400,112.4800033569336,FOSL
2014-11-13,112.4000015258789,109.44999694824219,112.4000015258789,109.80999755859375,1362100,109.80999755859375,FOSL
2014-11-14,108.72000122070312,105.91000366210938,108.19999694824219,108.31999969482422,2168600,108.31999969482422,FOSL
2014-11-17,108.27999877929688,106.87999725341797,108.13999938964844,107.41999816894531,913900,107.41999816894531,FOSL
2014-11-18,108.80999755859375,107.19000244140625,107.25,108.0199966430664,572300,108.0199966430664,FOSL
2014-11-19,108.43000030517578,107.0,108.16000366210938,107.43000030517578,673500,107.43000030517578,FOSL
2014-11-20,109.8499984741211,106.7300033569336,107.19000244140625,109.37000274658203,808800,109.37000274658203,FOSL
2014-11-21,110.7699966430664,109.23999786376953,110.58000183105469,109.37000274658203,623000,109.37000274658203,FOSL
2014-11-24,111.11000061035156,109.62000274658203,109.80999755859375,111.06999969482422,614500,111.06999969482422,FOSL
2014-11-25,112.2300033569336,110.47000122070312,111.44000244140625,110.58999633789062,557400,110.58999633789062,FOSL
2014-11-26,110.81999969482422,109.72000122070312,110.51000213623047,110.16000366210938,410400,110.16000366210938,FOSL
2014-11-28,112.38999938964844,110.27999877929688,110.68000030517578,111.72000122070312,292000,111.72000122070312,FOSL
2014-12-01,111.72000122070312,109.19000244140625,111.72000122070312,109.97000122070312,699900,109.97000122070312,FOSL
2014-12-02,111.11000061035156,108.73999786376953,109.56999969482422,108.87000274658203,504300,108.87000274658203,FOSL
2014-12-03,110.0,108.22000122070312,108.91000366210938,109.80999755859375,571300,109.80999755859375,FOSL
2014-12-04,110.41999816894531,109.02999877929688,109.62999725341797,109.51000213623047,575100,109.51000213623047,FOSL
2014-12-05,110.19000244140625,108.88999938964844,109.62999725341797,109.4800033569336,451400,109.4800033569336,FOSL
2014-12-08,109.3499984741211,107.41000366210938,109.0199966430664,107.93000030517578,464400,107.93000030517578,FOSL
2014-12-09,107.83000183105469,105.80999755859375,106.6500015258789,107.52999877929688,817200,107.52999877929688,FOSL
2014-12-10,108.12999725341797,106.88999938964844,106.97000122070312,107.44999694824219,562300,107.44999694824219,FOSL
2014-12-11,109.23999786376953,107.51000213623047,108.19000244140625,107.7699966430664,433000,107.7699966430664,FOSL
2014-12-12,108.25,106.83000183105469,107.29000091552734,106.91999816894531,419500,106.91999816894531,FOSL
2014-12-15,107.9800033569336,105.69999694824219,107.51000213623047,106.44000244140625,482200,106.44000244140625,FOSL
2014-12-16,107.25,105.4000015258789,106.02999877929688,105.41999816894531,692000,105.41999816894531,FOSL
2014-12-17,107.29000091552734,105.30999755859375,106.16000366210938,106.55000305175781,641100,106.55000305175781,FOSL
