Date,High,Low,Open,Close,Volume,Adj Close,Name
2013-12-09,80.55999755859375,79.05000305175781,79.94000244140625,79.48999786376953,1139000.0,64.35824584960938,HP
2013-12-10,81.02999877929688,79.19999694824219,79.70999908447266,79.33999633789062,1227000.0,64.23680114746094,HP
2013-12-11,79.81999969482422,78.19000244140625,79.51000213623047,78.41999816894531,1000500.0,63.491943359375,HP
2013-12-12,80.66999816894531,78.5199966430664,78.5199966430664,79.80999755859375,1350300.0,64.61734008789062,HP
2013-12-13,80.02999877929688,78.62999725341797,79.62000274658203,79.5199966430664,973800.0,64.38253784179688,HP
2013-12-16,81.38999938964844,80.22000122070312,80.37999725341797,81.26000213623047,1250100.0,65.79132843017578,HP
2013-12-17,81.26000213623047,80.08000183105469,81.12999725341797,80.83999633789062,838000.0,65.45127868652344,HP
2013-12-18,81.62000274658203,80.02999877929688,81.02999877929688,81.5199966430664,1181800.0,66.00183868408203,HP
2013-12-19,81.86000061035156,80.68000030517578,81.55000305175781,81.66999816894531,754000.0,66.12327575683594,HP
2013-12-20,82.4000015258789,81.3499984741211,81.62999725341797,82.02999877929688,1549500.0,66.41474914550781,HP
2013-12-23,82.69999694824219,81.44000244140625,82.66999816894531,81.52999877929688,613900.0,66.00993347167969,HP
2013-12-24,83.52999877929688,81.33999633789062,81.33999633789062,83.02999877929688,501700.0,67.22437286376953,HP
2013-12-26,83.44000244140625,82.63999938964844,83.20999908447266,83.13999938964844,420500.0,67.31344604492188,HP
2013-12-27,84.16000366210938,83.0199966430664,83.1500015258789,83.95999908447266,938100.0,67.97735595703125,HP
2013-12-30,84.54000091552734,83.33000183105469,84.02999877929688,84.02999877929688,814200.0,68.03401184082031,HP
2013-12-31,84.87000274658203,83.63999938964844,84.08000183105469,84.08000183105469,581600.0,68.07452392578125,HP
2014-01-02,84.27999877929688,82.02999877929688,83.94999694824219,82.25,953100.0,66.59284210205078,HP
2014-01-03,83.70999908447266,82.33000183105469,82.58999633789062,83.05000305175781,746600.0,67.2405776977539,HP
2014-01-06,83.0199966430664,81.80000305175781,82.56999969482422,81.94999694824219,970000.0,66.34996032714844,HP
2014-01-07,83.5999984741211,81.33999633789062,81.44000244140625,83.58000183105469,1552400.0,67.66968536376953,HP
2014-01-08,85.51000213623047,84.0199966430664,84.62000274658203,84.44999694824219,1936900.0,68.37407684326172,HP
2014-01-09,85.02999877929688,84.37999725341797,84.94000244140625,84.91999816894531,1223800.0,68.75460815429688,HP
2014-01-10,86.2699966430664,84.69999694824219,84.80999755859375,85.55000305175781,1362200.0,69.26466369628906,HP
2014-01-13,85.69000244140625,83.22000122070312,85.12999725341797,83.69999694824219,1671900.0,67.76683044433594,HP
2014-01-14,85.5999984741211,83.95999908447266,83.95999908447266,85.20999908447266,982700.0,68.98938751220703,HP
2014-01-15,85.41000366210938,84.7300033569336,85.20999908447266,84.9800033569336,848300.0,68.80317687988281,HP
2014-01-16,85.77999877929688,84.19000244140625,85.12000274658203,84.88999938964844,683700.0,68.73031616210938,HP
2014-01-17,85.98999786376953,84.88999938964844,85.22000122070312,85.6500015258789,870400.0,69.34564208984375,HP
2014-01-21,87.41000366210938,86.2300033569336,86.48999786376953,87.25,1144100.0,70.64105987548828,HP
2014-01-22,88.0999984741211,86.45999908447266,87.30000305175781,88.08999633789062,928000.0,71.3211669921875,HP
2014-01-23,88.04000091552734,86.31999969482422,87.62999725341797,87.2300033569336,1011900.0,70.62487030029297,HP
2014-01-24,86.80999755859375,85.31999969482422,86.80999755859375,86.01000213623047,1001500.0,69.63712310791016,HP
2014-01-27,86.5999984741211,85.04000091552734,86.19999694824219,85.80999755859375,938100.0,69.47518920898438,HP
2014-01-28,86.5199966430664,85.7300033569336,85.9000015258789,86.36000061035156,1124600.0,69.92049407958984,HP
2014-01-29,86.01000213623047,84.83999633789062,85.68000030517578,85.12000274658203,1326900.0,68.91651153564453,HP
2014-01-30,88.30000305175781,85.06999969482422,87.18000030517578,87.69999694824219,2009000.0,71.00538635253906,HP
2014-01-31,88.58000183105469,86.51000213623047,86.70999908447266,88.04000091552734,1099100.0,71.28067779541016,HP
2014-02-03,89.38999938964844,86.01000213623047,88.12000274658203,86.2699966430664,1805900.0,69.84760284423828,HP
2014-02-04,85.54000091552734,83.13999938964844,85.01000213623047,85.04000091552734,2180400.0,68.85176849365234,HP
2014-02-05,85.37000274658203,83.94000244140625,84.77999877929688,84.91000366210938,1103300.0,68.74650573730469,HP
2014-02-06,86.91999816894531,85.33000183105469,85.55999755859375,86.87000274658203,1762000.0,70.33340454101562,HP
2014-02-07,88.16999816894531,86.87000274658203,87.5,87.16999816894531,1419100.0,70.57628631591797,HP
2014-02-10,87.33999633789062,85.0,87.2699966430664,85.7300033569336,1860600.0,69.41040802001953,HP
2014-02-11,88.22000122070312,85.77999877929688,86.11000061035156,88.08999633789062,1133900.0,71.3211669921875,HP
2014-02-12,88.56999969482422,87.02999877929688,87.88999938964844,87.61000061035156,1085500.0,71.43938446044922,HP
2014-02-13,89.73999786376953,87.05999755859375,87.27999877929688,89.66000366210938,1141000.0,73.11102294921875,HP
2014-02-14,90.77999877929688,89.44000244140625,89.97000122070312,90.58999633789062,1129700.0,73.8693618774414,HP
2014-02-18,93.51000213623047,90.87999725341797,90.87999725341797,93.02999877929688,1604200.0,75.85899353027344,HP
2014-02-19,94.79000091552734,93.02999877929688,93.11000061035156,93.93000030517578,1435100.0,76.59288787841797,HP
2014-02-20,94.95999908447266,93.69000244140625,93.69000244140625,94.66000366210938,1472500.0,77.1881332397461,HP
2014-02-21,95.12999725341797,93.12999725341797,95.0,94.33999633789062,1051400.0,76.92719268798828,HP
2014-02-24,97.5199966430664,94.95999908447266,94.95999908447266,96.4000015258789,1115700.0,78.60697174072266,HP
2014-02-25,97.45999908447266,95.1500015258789,97.12000274658203,97.19000244140625,1236800.0,79.25115966796875,HP
2014-02-26,97.94999694824219,95.94000244140625,96.97000122070312,96.2699966430664,1341300.0,78.50099182128906,HP
2014-02-27,97.0,95.36000061035156,96.30000305175781,96.91000366210938,1106700.0,79.02285766601562,HP
2014-02-28,99.3499984741211,96.86000061035156,97.31999969482422,98.75,1310300.0,80.52322387695312,HP
2014-03-03,99.08999633789062,95.11000061035156,95.91999816894531,98.41999816894531,1284100.0,80.25414276123047,HP
2014-03-04,100.0,97.9000015258789,99.41999816894531,99.04000091552734,1269600.0,80.75970458984375,HP
2014-03-05,100.44000244140625,98.08000183105469,99.25,99.19000244140625,1307200.0,80.88201904296875,HP
2014-03-06,100.91000366210938,99.25,99.94000244140625,100.81999969482422,1083900.0,82.21116638183594,HP
2014-03-07,101.0199966430664,99.43000030517578,100.88999938964844,100.5,1036800.0,81.95023345947266,HP
2014-03-10,100.94999694824219,99.27999877929688,100.5,100.33999633789062,1000700.0,81.81975555419922,HP
2014-03-11,100.91000366210938,98.08000183105469,100.5,98.44999694824219,1089200.0,80.27861022949219,HP
2014-03-12,99.16000366210938,97.29000091552734,97.7300033569336,98.4000015258789,1101100.0,80.23783111572266,HP
2014-03-13,98.61000061035156,95.7300033569336,98.47000122070312,96.51000213623047,1551900.0,78.69668579101562,HP
2014-03-14,98.25,96.0999984741211,96.44999694824219,97.94999694824219,1149300.0,79.87088775634766,HP
2014-03-17,101.23999786376953,98.1500015258789,98.1500015258789,101.0999984741211,1428200.0,82.43948364257812,HP
2014-03-18,102.87000274658203,100.33999633789062,100.91000366210938,102.5,1229500.0,83.58106994628906,HP
2014-03-19,104.93000030517578,102.29000091552734,102.97000122070312,102.83999633789062,1633700.0,83.85833740234375,HP
2014-03-20,104.41999816894531,102.2699966430664,102.33999633789062,104.19000244140625,972700.0,84.95915222167969,HP
2014-03-21,106.76000213623047,104.30000305175781,105.08999633789062,106.63999938964844,3289600.0,86.95693969726562,HP
2014-03-24,107.0999984741211,104.83000183105469,106.5999984741211,105.61000061035156,1488800.0,86.11703491210938,HP
2014-03-25,107.61000061035156,105.86000061035156,106.37000274658203,107.0,1194500.0,87.25049591064453,HP
2014-03-26,107.94999694824219,106.1500015258789,107.48999786376953,106.18000030517578,1455500.0,86.58184051513672,HP
2014-03-27,107.91999816894531,105.62999725341797,106.36000061035156,105.87999725341797,1055400.0,86.33721160888672,HP
2014-03-28,108.43000030517578,105.93000030517578,106.27999877929688,107.69999694824219,871500.0,87.82128143310547,HP
2014-03-31,108.41000366210938,106.86000061035156,108.11000061035156,107.55999755859375,1202500.0,87.70712280273438,HP
2014-04-01,108.43000030517578,107.22000122070312,107.97000122070312,108.16999816894531,766300.0,88.20455169677734,HP
2014-04-02,108.75,107.33999633789062,108.0,107.77999877929688,863500.0,87.88652038574219,HP
2014-04-03,108.44000244140625,106.80999755859375,107.98999786376953,107.87999725341797,1022100.0,87.96805572509766,HP
2014-04-04,109.44000244140625,106.5999984741211,108.52999877929688,107.29000091552734,964900.0,87.48696899414062,HP
